hhPersonID,ST_WOTAG_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
234225__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME
234249__2,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,LEISURE,DRIVING,HOME
234257__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,LEISURE,LEISURE,HOME,HOME,HOME,HOME,HOME,LEISURE,LEISURE,LEISURE,DRIVING,HOME
234263__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234293__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234302__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234305__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,SHOPPING,SHOPPING,DRIVING,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME
234306__1,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234324__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,HOME,HOME,HOME,HOME,LEISURE,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234354__1,THU,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234354__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,DRIVING,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME
234360__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME
234360__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234369__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234384__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,LEISURE,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234390__2,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234390__3,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234393__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234393__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,DRIVING,HOME,HOME,HOME
234393__3,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234394__1,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234449__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME
234449__2,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234459__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME
234459__3,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,DRIVING,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234459__4,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234465__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234472__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,LEISURE,DRIVING,HOME,HOME,HOME,HOME
234480__3,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234484__3,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234493__1,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,HOME,HOME,SHOPPING,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234497__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234497__3,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234505__2,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,LEISURE,LEISURE,LEISURE,LEISURE,HOME
234532__1,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,DRIVING,LEISURE,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234533__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234533__3,SAT,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234544__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,DRIVING,DRIVING,DRIVING,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234549__2,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,HOME,SHOPPING,HOME,HOME,HOME
234569__1,TUE,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234574__2,WED,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,SHOPPING,SHOPPING,SHOPPING,SHOPPING,SHOPPING,HOME,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,DRIVING,HOME,HOME,HOME,HOME
234588__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,HOME,HOME
234590__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,SHOPPING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234590__2,MON,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234592__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234609__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234625__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,HOME,HOME,HOME,HOME,LEISURE,LEISURE,HOME,HOME,HOME,HOME,HOME,HOME
234637__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234637__2,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,LEISURE,HOME,HOME,HOME,HOME,HOME
234637__3,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234639__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234639__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234652__2,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234666__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234671__1,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234695__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234695__2,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,LEISURE,LEISURE,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234734__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234737__1,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,DRIVING,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234737__2,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234747__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234747__3,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234747__4,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME
234761__2,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234766__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234770__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234772__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234772__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234825__2,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,HOME,HOME,HOME,HOME,HOME
234832__2,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234838__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,LEISURE,LEISURE,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234845__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234849__1,WED,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234849__2,WED,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234853__2,FRI,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234880__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME
234881__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,SHOPPING,SHOPPING,SHOPPING,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234881__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234883__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234916__2,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234917__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME
234917__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234928__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234937__2,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,SHOPPING,SHOPPING,DRIVING,HOME,HOME,HOME
234947__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234948__1,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,DRIVING,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234976__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,SHOPPING,SHOPPING,SHOPPING,SHOPPING,DRIVING,SHOPPING,DRIVING,HOME
234976__3,FRI,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
234976__4,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,HOME,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234984__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
234996__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,LEISURE,DRIVING,HOME,DRIVING,WORK,DRIVING,HOME,HOME,HOME,HOME
235021__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,LEISURE,LEISURE,LEISURE,DRIVING,HOME,HOME
235024__3,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235040__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,LEISURE,LEISURE,DRIVING,HOME,HOME,HOME,HOME,HOME
235059__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235059__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,SHOPPING,SHOPPING,SHOPPING,DRIVING,HOME,HOME,HOME,HOME
235064__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,LEISURE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235064__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
235070__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235082__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,LEISURE,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,HOME,HOME,HOME,HOME
235083__1,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235083__2,TUE,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
235096__3,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,LEISURE,LEISURE,LEISURE,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235103__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235125__1,MON,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,SHOPPING,SHOPPING,LEISURE,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235136__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,LEISURE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235136__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME
235139__2,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235145__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235145__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,HOME,LEISURE,LEISURE,HOME,HOME,HOME,HOME,HOME
235154__3,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME
235174__1,SUN,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,DRIVING,HOME,HOME,HOME,HOME,DRIVING,LEISURE,LEISURE,DRIVING,HOME,HOME,HOME,HOME
235203__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME
235203__2,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235205__3,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME
235205__5,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235207__1,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,SHOPPING,HOME,HOME,HOME,DRIVING,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME
235222__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,SHOPPING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235234__2,FRI,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235257__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,HOME,LEISURE,LEISURE,HOME,HOME
235278__1,SAT,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,LEISURE,SHOPPING,HOME,HOME,LEISURE,LEISURE,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235280__1,THU,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,HOME,HOME,LEISURE,LEISURE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235280__3,THU,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,LEISURE,LEISURE,LEISURE,HOME,HOME,HOME,HOME
235284__3,TUE,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,WORK,WORK,WORK,WORK,WORK,WORK,WORK,WORK,DRIVING,HOME,HOME,HOME,HOME,HOME
235294__1,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
235294__2,WED,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME,DRIVING,SHOPPING,SHOPPING,HOME,HOME,DRIVING,DRIVING,HOME,HOME,HOME,HOME,HOME,HOME,HOME,HOME
